species_name,alt_name,coun_iso,description,common_name,class,order,family,genus,species,subspecies,fish,fillet,bones,head,eyes,viscera,skin,dorsal,ventral,fin,roe,liver,leg,othpart,othpart_sp,lean,fatty,young,farmed,habcat,depmin,depmax,range,maxlen,lencat,a_lw,b_lw,troph,protein,fat,iron,zinc,vita,vitb12,vitd,kcal,fac_sat,fac_mon,fac_pol,fac3_pol,fac6_pol,chol,lysine,trigly,retinol,notes
Oplegnathus_punctatus,,KOR,Spotted parrot fish,Spotted knifejaw,Actinopterygii,Perciformes,Oplegnathidae,Oplegnathus,punctatus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Reef,3,135,Tropical,86,Medium (30-90 cm),NA,NA,3.6,18.9,1.4,0.7,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,17,
Oreochromis_mossambicus,,BGD/KOR,Tilapia,Mozambique tilapia,Actinopterygii,Perciformes,Cichlidae,Tilapia,mossambica,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,1,12,Tropical,39,Small (<30 cm),0.0182,2.98,2.2,20.05,3.85,0.8,1.4,2,NA,5.5,118,1.1,1.2,0.4,NA,NA,50,1598,NA,3.5,average of two from different FCTs
Oreochromis_niloticus,,JPN,Fish; Nile tilapia; raw,Nile Tilapia,Actinopterygii,Perciformes,Cichlidae,Oreochromis,niloticus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,0,6,Tropical,73.2,Small (<30 cm),0.02041738,2.96,2,19.8,5.3,0.5,0.4,3,2.3,11,134,1.41,1.89,1.06,0.46,0.61,59,NA,NA,3,
Osmerus_mordax,,KOR,Rainbow smelt,Pacific rainbow smelt,Actinopterygii,Salmoniformes,Osmeridae,Osmerus,mordax,dentex,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,0,290,Polar,34,Small (<30 cm),NA,NA,4.2,17.4,1.9,1.4,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,11,
Ostichthys_japonicus,,KOR,Big-eye soldierfish,Big-eye soldierfish,Actinopterygii,Beryciformes,Holocentridae,Ostichthys,japonicus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Reef,NA,180,Tropical,45,Small (<30 cm),0.01778,3.02,4,21.3,4.3,1.2,NA,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,NA,14,
Pagrus_major,,JPN/KOR,"Genuine porgy, raw",Genuine porgy,Actinopterygii,Perciformes,Sparidae,Pagrus,major,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,10,200,Subtropical,122,Medium (30-90 cm),0.009549926,2.99,3.7,19.5,2.95,0.35,0.4,8,1.2,5,112,1.47,1.59,1.38,1.16,0.17,65,NA,NA,8.5,average of two from different FCTs
Pagrus_pagrus,,ARG,Red porgy; fresh; raw; meat,Red Porgy,Actinopterygii,Perciformes,Sparidae,Pagrus,pagrus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,0,250,Subtropical,91,Medium (30-90 cm),0.0138,3.03,3.9,20.4,2,1.8,3.3,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Pampus_argenteus,,BGD/JPN/KOR,Harvest fish,Silver/white pomfret,Actinopterygii,Perciformes,Stromateidae,Pampus,argenteus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,5,110,Subtropical,73.2,Medium (30-90 cm),0.01949845,3.03,3.3,17.13333333,7.066666667,0.4,0.385,90,1.4,5,137.6666667,3.8,3.98,1.52,1.23,0.28,70,NA,NA,76.5,average of three from different FCTs
Pampus_chinensis,,BGD,Pomfret; Chinese Silver; raw,Chinese Silver Pomfret,Actinopterygii,Perciformes,Stromateidae,Pampus,chinensis,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,10,NA,Tropical,40,Small (<30 cm),0.01738,3.06,3.6,15.9,4.4,0.4,0.59,NA,NA,NA,103,NA,NA,NA,NA,NA,NA,1577,NA,NA,
Pangasianodon_hypophthalmus,,KHM,Striped catfish; raw,Striped Catfish,Actinopterygii,Siluriformes,Pangasiidae,Pangasius,hypophthalmus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,NA,NA,Tropical,130,Medium (30-90 cm),NA,NA,3.1,6.25,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Pangasius_pangasius,,BGD,Pangas; without bones; raw,Pangas Catfish,Actinopterygii,Siluriformes,Pangasiidae,Pangasius,pangasius,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,50,NA,Tropical,300,Large (>=90 cm),0.00912,2.98,3.4,15.9,11,0.1,1.85,5,NA,NA,162,4,4.4,1.7,NA,NA,NA,1251,NA,5,
Parabembras_curtus,,KOR,Matron flathead,Matron flathead,Actinopterygii,Scorpaeniformes,Bembridae,Parabembras,curtus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Temperate,15,Small (<30 cm),0.00389,3.12,3.5,20.1,0.5,1.3,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,6,
Parajulis_poecilepterus, ,KOR,Multicolor finfish,Multicolor finfish,Actinopterygii,Perciformes,Labridae,Halichoeres,poecilopterus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Subtropical,34,Small (<30 cm),0.01202,3.12,3.6,19.3,0.2,2.6,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,8,
Paralichthys_olivaceus,,JPN/KOR,"Bastard halibut, raw",Bastard halibut,Actinopterygii,Pleuronectiformes,Paralichthyidae,Paralichthys,olivaceus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,10,200,Subtropical,103,Medium (30-90 cm),0.00891251,3.05,3.72,20.75,2.45,0.375,0.4,12,1,3,111,0.43,0.48,0.61,0.51,0.08,55,NA,NA,10,average of two from different FCTs
Parapercis_multifasciata,,KOR,Bicolor-barred weever,Bicolor-barred weever,Actinopterygii,Perciformes,Pinguipedidae,Parapercis,multifasciata,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Temperate,15.1,Small (<30 cm),0.00389,3.12,3.5,18.3,0.9,0.9,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,6,
Parapercis_sexfasciata,,KOR,Saddled weever,Grub fish,Actinopterygii,Perciformes,Pinguipedidae,Parapercis,sexfasciata,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Tropical,12,Small (<30 cm),0.00617,3.09,3.4,20.8,1.4,1.3,NA,NA,NA,NA,101,NA,NA,NA,NA,NA,NA,NA,NA,8,
Parapristipoma_trilineatum,,JPN/KOR,Grunt,Grunt,Actinopterygii,Perciformes,Haemulidae,Parapristipoma,trilineatum,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,0,100,Subtropical,48.8,Medium (30-90 cm),0.008709637,3.03,3.4,17.1,5.5,0.8,0.6,41,5.8,15,125,1.63,1.29,1.65,1.47,0.18,71,NA,NA,38.5,average of two from different FCTs
Parascolopsis_inermis,,KOR,Red-belt monocle bream,Unarmed dwarf monocle bream,Actinopterygii,Perciformes,Nemipteridae,Parascolopsis,inermis,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,60,131,Tropical,18,Small (<30 cm),0.01122,2.98,3.5,19.2,0.1,0.6,NA,NA,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,6,
Parastromateus_niger,,BGD,Pomfret; Black; raw,Black Pomfret,Actinopterygii,Perciformes,Carangidae,Parastromateus,niger,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Reef,15,105,Tropical,75,Small (<30 cm),0.02344,2.94,2.9,19.6,3.7,0.9,0.48,NA,NA,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Parona_signata,,ARG,Parona leatherjcket; fresh; raw; meat,Parona Leatherjacket,Actinopterygii,Perciformes,Carangidae,Parona,signata,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Subtropical,60,Small (<30 cm),0.01148,2.9,3.4,20.1,14.8,NA,NA,NA,NA,NA,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Pennahia_argentata,,JPN/KOR,White croaker,White croaker,Actinopterygii,Perciformes,Sciaenidae,Pennahia,argentata,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,20,140,Temperate,48.8,Small (<30 cm),0.008317639,3.09,3.47,18.65,2.35,0.4,0.6,5,2.5,2.9,101,0.18,0.17,0.2,0.17,0.03,66,NA,NA,6.5,average of two from different FCTs
Percophis_brasiliensis,,ARG,Brazilian flathead; fresh; raw; meat,Brazilian Flathead,Actinopterygii,Perciformes,Percophidae,Percophis,brasilensis,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Subtropical,53.3,Medium (30-90 cm),0.00372,3.1,4.2,20.1,1.7,NA,NA,NA,NA,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Pholis_nebulosa,,KOR,Blenny,Tidepool gunnel,Actinopterygii,Perciformes,Pholidae,Pholis,nebulosa,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,0,200,Temperate,30,Small (<30 cm),0.00347,3.21,3.2,20.7,1.9,1.1,NA,NA,NA,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,20,
Platycephalus_indicus,,KOR,Bartailed flathead,Bartailed flathead,Actinopterygii,Scorpaeniformes,Platycephalidae,Platycephalus,indicus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Reef,20,200,Subtropical,100,Medium (30-90 cm),0.00537,3.08,3.6,20,0.2,0.6,NA,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,18,
Plecoglossus_altivelis_altivelis,,JPN/KOR,"Sweet fish, raw, wild",Sweet fish,Actinopterygii,Salmoniformes,Plecoglossidae,Plecoglossus,altivelis,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,TRUE,Demersal,10,50,Subtropical,70,Small (<30 cm),0.003890451,3.12,2.78,17.5,3.45,1.1,0.8,35,10.3,1,107,0.65,0.61,0.54,0.46,0.08,83,NA,NA,31,average of two from different FCTs; only wild selected
Plectorhinchus_cinctus,,KOR,Threeband sweetlip,Crescent sweetlips,Actinopterygii,Perciformes,Haemulidae,Plectorhynchus,cinctus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Reef,NA,NA,Tropical,60,Medium (30-90 cm),0.01862,2.97,3.5,19.5,1.2,0.7,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,11,
Pleurogrammus_azonus,,JPN/KOR,Arabesque greenling,Arabesque greenling,Actinopterygii,Scorpaeniformes,Hexagrammidae,Pleurogrammus,azonus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,0,240,Temperate,62,Small (<30 cm),0.01071519,3.04,3.59,18.45,5.75,4.15,1.1,25,10.7,3,133.5,0.7,1.21,1.19,1.09,0.1,73,NA,NA,24,average of two from different FCTs
Pseudopleuronectes_herzensteini,,JPN/KOR,Brown sole,Brown sole,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pleuronectes,herzensteini,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Tropical,50,Small (<30 cm),0.00646,3.05,3.5,19.5,0.75,0.35,0.8,5,3.1,13,90,0.25,0.26,0.32,0.24,0.08,71,NA,NA,4,average of two from different FCTs
Pseudopleuronectes_yokohamae,,JPN/KOR,Marbled sole,Marbled sole,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pleuronectes,yokohamae,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Temperate,45,Small (<30 cm),0.00708,3.07,3.3,18.95,1.25,0.35,0.8,6,1.8,6.7,93,0.31,0.35,0.56,0.43,0.11,66,NA,NA,9.5,average of two from different FCTs
Pleuronichthys_cornutus,,KOR,Fine-spotted flounder,Ridged-eye flounder,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pleuronichthys,cornutus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,2,170,Temperate,30,Small (<30 cm),0.00813,3.08,3.2,17.6,0.2,1.1,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,21,
Scomber_colias,Pneumatophorus_japonicus_marplatensis,ARG,Chub mackerel; fresh; raw; meat,Atlantic Chub Mackerel,Actinopterygii,Perciformes,Scombridae,Pneumatophorus,japonicus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,NA,NA,Temperate,40,Small (<30 cm),0.00776,3.05,3.9,22,15.8,NA,NA,NA,NA,NA,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Pogonias_cromis,,ARG,Black drum; fresh; raw; meat,Black Drum,Actinopterygii,Perciformes,Sciaenidae,Pogonias,cromis,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,10,NA,Subtropical,170,Medium (30-90 cm),0.00794,3.06,3.9,18.8,0.8,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Polydactylus_quadrifilis,,GMB,Spanish fish,Giant African Threadfin,Actinopterygii,Perciformes,Polynemidae,Polynemus,quadrifilis,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,15,55,Tropical,200,Large (>=90 cm),0.00741,3.07,4,17.6,1.6,0.3,1,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Pomatomus_saltatrix,,ARG,Bluefish; fresh; raw; meat,Bluefish,Actinopterygii,Perciformes,Pomatomidae,Pomatomus,saltatrix,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic,0,200,Subtropical,130,Medium (30-90 cm),0.01096,2.96,4.5,21.5,0.4,1.4,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Priacanthus_macracanthus,,KOR,Bull-eye perch,Red bigeye,Actinopterygii,Perciformes,Priacanthidae,Priacanthus,macracanthus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Reef,12,400,Subtropical,30,Small (<30 cm),0.01585,2.9,4.1,18.9,1.4,1.2,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,6,
Prionotus_punctatus,,ARG,Bluewing searobin; fresh; raw; meat,Bluewing Searobin,Actinopterygii,Scorpaeniformes,Triglidae,Prionotus,punctatus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,190,Subtropical,45,Small (<30 cm),0.00955,3,3.8,18.9,2.4,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Protonibea_diacanthus,,BGD,Croaker; Black spotted; without bones; raw,Blacksotted Croaker,Actinopterygii,Perciformes,Sciaenidae,Protonibea,diacanthus,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,100,Tropical,150,Medium (30-90 cm),0.00759,3.07,3.5,18.6,2.9,0.4,0.65,17,NA,0.6,100,1,1,0.4,NA,NA,NA,1706,NA,17,
Psenopsis_anomala,,JPN/KOR,Butterfish,Butterfish,Actinopterygii,Perciformes,Centrolophidae,Psenopsis,anomala,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,0,370,Tropical,30,Small (<30 cm),0.01995262,3.01,4,16.35,7,0.55,0.8,95,2.7,2,135,2.24,2.68,1.22,0.96,0.26,57,NA,NA,68.5,average of two from different FCTs
Pseudaesopia_japonica,,KOR,Wavy-banded sole,Wavy-banded sole,Actinopterygii,Pleuronectiformes,Soleidae,Pseudaesopia,japonica,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,1,68,Subtropical,15,Small (<30 cm),0.01096,3.07,3.4,18.4,1.8,1.1,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,10,
Pseudambassis_ranga,,BGD,Chanda; Indian glaasy fish; eyes included; raw,Indian Glassy Catfish,Actinopterygii,Perciformes,Ambassidae,Parambassis,ranga,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,NA,NA,NA,NA,Demersal,NA,NA,Tropical,8,Small (<30 cm),0.01995,3.01,3.3,15.5,5.9,2,2.45,106,NA,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,103,
Pseudoblennius_cottoides,,KOR,Sunrise sculpin,Sunrise sculpin,Actinopterygii,Scorpaeniformes,Cottidae,Pseudoblennius,cottoides,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Temperate,13,Small (<30 cm),0.01,3.04,4.3,22.4,0.7,1.7,NA,NA,NA,NA,101,NA,NA,NA,NA,NA,NA,NA,NA,6,
Pseudocaranx_dentex,,JPN,Fish; striped jack*; cultured; raw_*Syn. white trevally_,Striped Jack/White Trevally,Actinopterygii,Perciformes,Carangidae,Pseudocaranx,dentex,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,TRUE,Reef,10,238,Tropical,122,Large (>=90 cm),0.01479108,2.95,3.92,21.9,8,0.7,1.1,10,3.2,18,168,1.88,2.37,2.04,1.63,0.41,71,NA,NA,10,
Pseudogobio_esocinus,,KOR,Pike gudgeon,Pike gudgeon,Actinopterygii,Cypriniformes,Cyprinidae,Pseudogobio,esocinus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,NA,NA,Temperate,NA,,0.00513,3.13,3.3,15.7,1.1,1.2,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,6,
Pseudolabrus_japonicus,,KOR,Bambooleaf wrasse,Bambooleaf wrasse,Actinopterygii,Perciformes,Labridae,Pseudolabrus,japonicus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Reef,NA,NA,Tropical,25,Small (<30 cm),0.02188,2.98,3.1,18.9,1.9,1.1,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,3,
Pseudoplatystoma_corruscans,,ARG,Spotted sorubim; fresh;Raw; meat,Spotted Sorubim,Actinopterygii,Siluriformes,Pimelodidae,Pseudoplatystoma,corruscans,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Subtropical,166,Medium (30-90 cm),0.00631,3.1,4.5,18.2,4,1.9,NA,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Pseudorasbora_parva,,KOR,Top mouth gudgeon,Stone moroko,Actinopterygii,Cypriniformes,Cyprinidae,Psuedorasbora,parva,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,NA,NA,Temperate,12.5,Small (<30 cm),0.00776,3.13,3.1,16.4,5.1,2.5,NA,NA,NA,NA,118,NA,NA,NA,NA,NA,NA,NA,NA,32,
Pterocaesio_digramma,,JPN,Fish; double-lined fusilier; raw,Double-Lined Fusilier,Actinopterygii,Perciformes,Caesionidae,Pterocaesio,digramma,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Reef,0,50,Tropical,30,Small (<30 cm),0.01096478,3.13,3.39,20.2,1.5,0.5,0.7,7,4.4,2,100,0.43,0.24,0.36,0.31,0.05,50,NA,NA,7,
Systomus_sarana,Puntius_sarana,BGD,Barb; Olive; without bones; raw,Olive Barb,Actinopterygii,Cypriniformes,Cyprinidae,Puntius,sarana,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,NA,NA,Tropical,42,Small (<30 cm),0.01122,2.97,2.9,17.4,11.7,0.6,0.74,NA,NA,NA,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,Without bones selected
Puntius_sophore,,BGD,Barb; Pool barb; without bones; eyes included; raw,Pool Barb,Actinopterygii,Cypriniformes,Cyprinidae,Puntius,sophore,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,NA,NA,Tropical,20,Small (<30 cm),0.00813,2.97,2.8,17.6,2.6,2,3,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rastrelliger_brachysoma,,KHM,Mackerel; short-bodied; raw,Short Mackerel,Actinopterygii,Perciformes,Scombridae,Rastrelliger,brachysoma,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,15,200,Tropical,34.5,Small (<30 cm),0.010702,3.05,2.7,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Callionymus_kanagurta,,MYS,Indian mackerel; wild; fillet; raw,Indian mackerel   ,Actinopterygii,Perciformes,Scombridae,Rastrelliger,kanagurta,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Pelagic-neritic,20,90,Tropical,38,Small (<30 cm),0.00832,3.04,3.2,20.51,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Repomucenus_lunatus,,KOR,Moon dragonet,Moon dragonet,Actinopterygii,Perciformes,Callionymidae,Repomucenus,lunatus,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Demersal,NA,NA,Temperate,15,Small (<30 cm),0.00871,2.83,3.3,18.5,0.1,0.8,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Rexea_prometheoides,,KOR,King barracouta,Royal escolar,Actinopterygii,Perciformes,Gempylidae,Rexea,prometheoides,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,NA,NA,NA,NA,Benthopelagic,135,540,Tropical,40,Small (<30 cm),NA,NA,4.2,20,5.7,0.8,NA,NA,NA,NA,138,NA,NA,NA,NA,NA,NA,NA,NA,14,
